superregion2,iso3,countryname,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
SSA,CAF,Central African Republic,999,1,1,1,101.39934,159.79062,34.93647,6.8055305,56.371086,211.68452,24.294998,66.399261,438.39984,2657.3604,15.556419
SSA,CAF,Central African Republic,999,1,1,2,128.27538,171.99243,39.718315,8.2793255,80.031036,262.9295,42.553642,68.628525,430.7413,2684.0049,24.043583
SSA,CAF,Central African Republic,999,1,1,3,162.31158,193.34854,50.25135,10.891067,112.3862,265.94104,70.307953,69.775078,458.68774,2727.9771,38.777222
SSA,CAF,Central African Republic,999,1,1,999,115.4931,166.84512,37.941483,7.66119,69.044067,231.68179,34.384342,67.382004,438.5661,2672.469,20.44985
SSA,CAF,Central African Republic,999,1,999,1,89.811211,159.22763,33.355972,4.9128523,44.546631,137.88387,17.243704,61.580906,454.08533,2824.8782,12.290247
SSA,CAF,Central African Republic,999,1,999,2,113.74606,171.6826,38.489384,5.9666128,63.240597,170.2794,30.182482,63.595741,446.21097,2848.1968,18.989262
SSA,CAF,Central African Republic,999,1,999,3,143.45091,193.75417,47.990211,7.8456631,88.850517,172.08096,49.870068,64.620415,475.0051,2890.4395,30.632479
SSA,CAF,Central African Republic,999,1,999,999,102.29522,166.45876,36.381203,5.5259428,54.564766,150.51419,24.395605,62.467842,454.26297,2838.5188,16.154221
SSA,CAF,Central African Republic,999,999,0,1,71.380875,132.91156,28.146326,3.4074495,30.246426,84.074028,14.166801,56.193733,473.01135,2921.5247,11.889788
SSA,CAF,Central African Republic,999,999,0,2,90.541382,143.4709,32.438881,4.1341596,42.97467,103.27129,24.815945,57.979813,464.45676,2939.3933,18.373211
SSA,CAF,Central African Republic,999,999,0,3,113.73436,162.16724,40.394508,5.4757667,60.402611,104.32898,40.940838,59.065147,494.83307,2982.3469,29.652103
SSA,CAF,Central African Republic,999,999,0,999,81.309502,139.04034,30.67725,3.8353407,37.066498,91.557526,20.044353,56.999634,473.10376,2933.1531,15.630563
SSA,CAF,Central African Republic,999,999,1,1,88.087326,133.46255,30.281025,6.2862635,46.09325,197.16298,27.005356,63.775875,447.61572,2651.6116,18.123356
SSA,CAF,Central African Republic,999,999,1,2,111.22908,143.5636,34.392796,7.6296315,65.443359,244.31392,47.327808,65.883949,438.99875,2667.0581,28.010849
SSA,CAF,Central African Republic,999,999,1,3,140.55641,161.62805,43.923637,10.096828,91.90094,247.5722,78.108719,66.976334,467.54755,2714.8472,45.197655
SSA,CAF,Central African Republic,999,999,1,999,100.22508,139.34529,32.917587,7.0758195,56.457325,215.61679,38.222839,64.706108,447.48114,2662.8477,23.826641
SSA,CAF,Central African Republic,999,999,999,1,77.880356,133.12592,28.976809,4.5274229,36.411472,128.07014,19.16151,59.143486,463.13141,2816.5176,14.314895
SSA,CAF,Central African Republic,999,999,999,2,98.589714,143.50696,33.199032,5.4940376,51.715885,158.1425,33.573959,61.054836,454.55255,2833.4438,22.122637
SSA,CAF,Central African Republic,999,999,999,3,124.16922,161.95749,41.767483,7.2735453,72.656723,160.05634,55.400635,62.142921,484.21793,2878.2791,35.699947
SSA,CAF,Central African Republic,999,999,999,999,88.668419,139.15898,31.54883,5.0960164,44.610306,139.82155,27.11651,59.997761,463.13553,2827.9934,18.819164
HIC,CAN,Canada,0,0,0,1,92.040955,61.641113,5.1249437,5.2804728,44.186283,278.7619,111.77727,57.588295,904.52557,2379.2808,189.8712
HIC,CAN,Canada,0,0,0,2,96.171799,64.635513,5.188643,6.3310037,42.058357,240.25455,121.74648,59.65892,928.86121,2441.8447,205.53499
HIC,CAN,Canada,0,0,0,3,94.602173,67.490974,4.8796849,6.2782164,40.533344,192.09401,141.13062,60.19455,967.07947,2485.8037,231.7355
HIC,CAN,Canada,0,0,0,999,94.850571,66.700676,4.9527102,6.2572165,40.972439,205.03696,136.09926,59.997715,957.00879,2473.1069,224.8644
HIC,CAN,Canada,0,0,1,1,89.303612,63.074795,5.1634674,5.2184486,44.087109,293.06409,126.69191,56.852608,913.22089,2389.9995,233.11453
HIC,CAN,Canada,0,0,1,2,93.452751,66.168793,5.2202907,6.2618947,42.010677,252.38876,138.05629,58.757301,937.31958,2461.3933,253.56931
HIC,CAN,Canada,0,0,1,3,91.845177,69.087166,4.9189882,6.2125354,40.429146,201.7932,159.79713,58.906414,976.43921,2519.9475,286.87738
HIC,CAN,Canada,0,0,1,999,92.102211,68.278374,4.9903746,6.1909304,40.880318,215.39766,154.14816,58.808849,966.1571,2503.4199,278.12488
HIC,CAN,Canada,0,0,999,1,89.825432,62.801491,5.1561232,5.2302723,44.10601,290.33765,123.84872,56.992851,911.56323,2387.9561,224.87105
HIC,CAN,Canada,0,0,999,2,93.971077,65.876503,5.2142577,6.2750688,42.019768,250.07562,134.94714,58.929176,935.70709,2457.6667,244.41252
HIC,CAN,Canada,0,0,999,3,92.370743,68.782883,4.9114957,6.2250562,40.449009,199.94424,156.23874,59.15197,974.65497,2513.4385,276.36566
HIC,CAN,Canada,0,0,999,999,92.626129,67.977615,4.9831948,6.2035666,40.897877,213.42259,150.7075,59.03548,964.41321,2497.6414,267.9718
HIC,CAN,Canada,0,1,0,1,128.30959,126.65216,7.212873,6.2362251,63.108135,204.8631,66.448929,75.487228,795.17432,3121.8853,102.07107
HIC,CAN,Canada,0,1,0,2,134.22307,132.79276,7.3066754,7.4706292,60.184875,176.65837,72.381088,77.866623,816.66339,3206.6885,110.77963
HIC,CAN,Canada,0,1,0,3,131.97787,138.78691,6.8802385,7.4098415,57.916729,141.30345,84.026413,78.700073,850.23676,3283.8164,124.73291
HIC,CAN,Canada,0,1,0,999,132.33304,137.1326,6.9808416,7.3848648,58.562016,150.80287,81.005577,78.420929,841.38647,3262.3435,121.06184
HIC,CAN,Canada,0,1,1,1,124.61781,129.64496,7.2653484,6.1728663,62.968113,215.11812,75.26413,73.910919,802.88171,3138.8352,125.54893
HIC,CAN,Canada,0,1,1,2,130.41364,136.01476,7.3565555,7.3851357,59.998177,185.4494,82.137451,76.284058,824.55548,3225.929,136.36787
HIC,CAN,Canada,0,1,1,3,128.25685,142.08365,6.922585,7.3395348,57.713131,148.32266,95.004211,77.223579,858.51849,3291.479,154.04311
HIC,CAN,Canada,0,1,1,999,128.59433,140.40381,7.0251031,7.3115807,58.364033,158.2998,91.656273,76.918861,849.56757,3272.7461,149.39966
HIC,CAN,Canada,0,1,999,1,125.32158,129.07445,7.2553453,6.1849442,62.994808,213.16321,73.583687,74.211411,801.41248,3135.6042,121.07335
HIC,CAN,Canada,0,1,999,2,131.13983,135.40054,7.3470469,7.401433,60.033768,183.77356,80.277596,76.585747,823.05103,3222.2612,131.48999
HIC,CAN,Canada,0,1,999,3,128.96619,141.4552,6.9145126,7.3529377,57.751945,146.9846,92.911514,77.505051,856.93976,3290.0183,148.4557
HIC,CAN,Canada,0,1,999,999,129.30704,139.78021,7.0166655,7.3255506,58.401768,156.87065,89.625923,77.2052,848.00806,3270.7629,143.9976
HIC,CAN,Canada,0,999,0,1,119.68943,111.20065,6.7166233,6.0090666,58.610878,222.427,77.222351,71.233093,821.16443,2945.3865,122.93898
HIC,CAN,Canada,0,999,0,2,125.17921,116.59346,6.8032713,7.1997681,55.876648,191.77361,84.114014,73.539101,843.33002,3024.9041,133.30063
HIC,CAN,Canada,0,999,0,3,123.0946,121.84164,6.4047565,7.1408825,53.785133,153.37511,97.598671,74.301773,878.00739,3094.1487,150.16478
HIC,CAN,Canada,0,999,0,999,123.42438,120.39268,6.4988055,7.1168509,54.381409,163.69298,94.099983,74.042183,868.867,3074.7615,145.73314
HIC,CAN,Canada,0,999,1,1,116.22451,113.82288,6.7657833,5.9460249,58.480568,233.64395,87.487244,69.856583,829.10663,2960.8557,151.11461
HIC,CAN,Canada,0,999,1,2,121.62894,119.4141,6.8488178,7.1181688,55.722992,201.35922,95.427971,72.118378,851.35669,3044.2178,164.22374
HIC,CAN,Canada,0,999,1,3,119.6027,124.73419,6.4463801,7.0716753,53.605156,161.03128,110.40388,72.870041,886.54541,3108.105,185.61453
HIC,CAN,Canada,0,999,1,999,119.92105,123.26137,6.5414982,7.0452294,54.20858,171.87053,106.50904,72.614555,877.27795,3089.896,179.99445
HIC,CAN,Canada,0,999,999,1,116.88501,113.323,6.756412,5.9580421,58.505405,231.50566,85.530441,70.118988,827.59253,2957.9065,145.74348
HIC,CAN,Canada,0,999,999,2,122.30573,118.8764,6.8401356,7.1337242,55.752285,199.53192,93.271187,72.389206,849.82654,3040.5359,158.32887
HIC,CAN,Canada,0,999,999,3,120.26836,124.18279,6.4384451,7.0848684,53.639465,159.57179,107.96283,73.142975,884.91779,3105.4448,178.85675
HIC,CAN,Canada,0,999,999,999,120.5889,122.71452,6.53336,7.0588832,54.241531,170.31166,104.14351,72.886711,875.67468,3087.0112,173.46323
HIC,CAN,Canada,1,0,0,1,107.55408,69.474648,4.8122592,4.5543509,36.114384,219.38879,124.33661,53.707729,991.29797,2353.2236,193.89941
HIC,CAN,Canada,1,0,0,2,112.58158,72.820618,4.8694754,5.4612522,34.414661,189.18991,135.78377,55.565811,1018.0481,2429.5557,210.18671
HIC,CAN,Canada,1,0,0,3,110.65379,76.064926,4.5746808,5.412899,33.108318,151.14951,157.23877,55.72113,1059.6234,2481.2729,236.70869
HIC,CAN,Canada,1,0,0,999,110.96036,75.168823,4.6444736,5.3954468,33.480492,161.36574,151.65662,55.623558,1048.6593,2466.2478,229.73941
HIC,CAN,Canada,1,0,1,1,104.45912,71.124184,4.8504877,4.4986372,35.939838,230.5441,140.93059,52.763996,1000.6237,2358.863,238.7108
HIC,CAN,Canada,1,0,1,2,109.17293,74.57518,4.909318,5.3950224,34.284252,198.83968,153.68608,54.48296,1027.9298,2425.6199,259.03409
HIC,CAN,Canada,1,0,1,3,107.33366,77.860825,4.6031861,5.3556595,33.004105,158.8606,177.76265,54.991341,1069.9976,2493.8806,292.79669
HIC,CAN,Canada,1,0,1,999,107.62881,76.951294,4.6756816,5.3363614,33.368488,169.59639,171.50131,54.81245,1058.8958,2475.1436,283.93799
HIC,CAN,Canada,1,0,999,1,105.04912,70.809738,4.8432007,4.5092583,35.973114,228.41757,137.76729,52.943901,998.84595,2357.7881,230.16841
HIC,CAN,Canada,1,0,999,2,109.82272,74.240707,4.9017224,5.4076476,34.309113,197.00014,150.27336,54.689381,1026.046,2426.3701,249.72232
HIC,CAN,Canada,1,0,999,3,107.96658,77.518471,4.5977521,5.3665709,33.023972,157.39063,173.85017,55.130455,1068.0199,2491.4771,282.10461
HIC,CAN,Canada,1,0,999,999,108.2639,76.611496,4.6697321,5.3476243,33.389839,168.02737,167.71831,54.967072,1056.9443,2473.4478,273.60608
HIC,CAN,Canada,1,1,0,1,152.08893,143.63849,6.8303413,5.3749442,51.505394,156.98766,74.137596,70.119843,873.02051,3082.155,105.4554
HIC,CAN,Canada,1,1,0,2,159.07904,150.43047,6.9148355,6.446764,49.078381,135.39452,80.867569,72.34594,896.85358,3165.9028,114.17828
HIC,CAN,Canada,1,1,0,3,156.41875,157.24243,6.5105414,6.3804455,47.245708,108.21161,93.624054,72.830238,933.79596,3244.6011,128.93787
HIC,CAN,Canada,1,1,0,999,156.84012,155.36842,6.6060643,6.3620486,47.769199,115.51236,90.307526,72.640877,924.05157,3222.7808,125.07041
HIC,CAN,Canada,1,1,1,1,147.71924,147.12106,6.8923616,5.3152566,51.217339,165.03214,83.885727,68.784225,880.92401,3105.6042,129.79451
HIC,CAN,Canada,1,1,1,2,154.4854,153.99728,6.9857783,6.3676348,48.877094,142.35423,91.645988,71.195976,905.10535,3192.7852,140.94807
HIC,CAN,Canada,1,1,1,3,151.70915,160.96652,6.5600548,6.3251429,47.055981,113.73795,105.89972,71.585976,942.34186,3274.3984,159.18802
HIC,CAN,Canada,1,1,1,999,152.16591,159.05159,6.6604977,6.3015819,47.573868,121.42193,102.18619,71.413551,932.51477,3251.7593,154.39658
HIC,CAN,Canada,1,1,999,1,148.55223,146.45718,6.8805389,5.3266349,51.272251,163.49861,82.027443,69.038834,879.41736,3101.134,125.15474
HIC,CAN,Canada,1,1,999,2,155.36108,153.31735,6.9722548,6.3827195,48.915466,141.02751,89.591301,71.415199,903.53235,3187.6606,135.84496
HIC,CAN,Canada,1,1,999,3,152.60693,160.25659,6.5506158,6.3356853,47.092148,112.68446,103.5596,71.823166,940.71271,3268.718,153.42143
HIC,CAN,Canada,1,1,999,999,153.05696,158.34947,6.6501212,6.3131089,47.611103,120.29539,99.921761,71.647514,930.90149,3246.2351,148.80614
HIC,CAN,Canada,1,999,0,1,142.19437,127.16109,6.3819728,5.1926284,48.085888,170.85165,85.290588,66.473473,899.29883,2920.2041,125.10548
HIC,CAN,Canada,1,999,0,2,148.74844,133.18747,6.4604068,6.2278075,45.820461,147.34653,93.068604,68.617805,923.78009,3002.3047,135.509
HIC,CAN,Canada,1,999,0,3,146.25089,139.20677,6.0804405,6.1654806,44.104725,117.75136,107.75769,69.029007,961.75171,3075.0081,152.8819
HIC,CAN,Canada,1,999,0,999,146.64676,137.55003,6.1702466,6.1472931,44.594597,125.69985,103.93779,68.860039,951.73633,3054.6975,148.3253
HIC,CAN,Canada,1,999,1,1,138.10791,130.23642,6.4387074,5.1338239,47.823051,179.5873,96.5597,65.224922,907.51837,2939.6968,153.99304
HIC,CAN,Canada,1,999,1,2,144.41808,136.35165,6.5244398,6.1515441,45.634926,154.90393,105.42978,67.482758,932.39392,3022.3398,167.1839
HIC,CAN,Canada,1,999,1,3,141.85001,142.50247,6.1252871,6.1097479,43.933998,123.7631,121.86591,67.899055,970.70392,3100.9868,188.8726
HIC,CAN,Canada,1,999,1,999,142.27086,140.8109,6.2195201,6.0871334,44.417782,132.12512,117.58631,67.725189,960.59357,3079.2141,183.17749
HIC,CAN,Canada,1,999,999,1,138.88692,129.65018,6.4278922,5.1450338,47.873158,177.92203,94.411469,65.462936,905.95154,2935.981,148.48622
HIC,CAN,Canada,1,999,999,2,145.24359,135.74846,6.5122333,6.1660829,45.670296,153.46326,103.07337,67.699135,930.75195,3018.5208,161.14572
HIC,CAN,Canada,1,999,999,3,142.68893,141.87421,6.1167374,6.1203718,43.966541,122.61707,119.17645,68.114456,968.99725,3096.0342,182.01169
HIC,CAN,Canada,1,999,999,999,143.10504,140.18929,6.2101274,6.0986018,44.451488,130.90027,114.9845,67.941528,958.90515,3074.5408,176.53363
HIC,CAN,Canada,999,0,0,1,99.59597,65.456108,4.9726639,4.9268456,40.255203,249.84671,117.89377,55.698425,946.78442,2366.5908,191.83298
HIC,CAN,Canada,999,0,0,2,104.1635,68.621719,5.033206,5.9074278,38.335815,215.38565,128.58275,57.665543,972.2959,2435.8599,207.80042
HIC,CAN,Canada,999,0,0,3,102.41943,71.66655,4.7311449,5.8567996,36.917297,172.15369,148.9754,58.015953,1012.149,2483.5972,234.15747
HIC,CAN,Canada,999,0,0,999,102.69617,70.82473,4.8025966,5.8375278,37.323803,183.76872,143.67581,57.86747,1001.6434,2469.7666,227.23857
HIC,CAN,Canada,999,0,1,1,96.684479,66.994919,5.011044,4.8678951,40.119324,262.61636,133.62627,54.861423,955.7868,2374.8359,235.83997
HIC,CAN,Canada,999,0,1,2,101.1086,70.262772,5.0688443,5.8397207,38.247845,226.30992,145.66812,56.675659,981.44745,2443.9712,256.23068
HIC,CAN,Canada,999,0,1,3,99.388191,73.360008,4.7651901,5.7952299,36.813091,180.88467,168.54648,56.999741,1022.0029,2507.2527,289.76013
HIC,CAN,Canada,999,0,1,999,99.663795,72.502159,4.8371172,5.7747488,37.222,193.09209,162.59929,56.862572,1011.3217,2489.6492,280.9559
HIC,CAN,Canada,999,0,999,1,97.239479,66.701569,5.003727,4.8791323,40.145226,260.18207,130.62717,55.020977,954.07062,2373.2639,227.4509
HIC,CAN,Canada,999,0,999,2,101.69096,69.949936,5.0620508,5.8526278,38.264614,224.22743,142.41113,56.864365,979.70294,2442.425,246.99844
HIC,CAN,Canada,999,0,999,3,99.966042,73.037186,4.7587004,5.8069673,36.832958,179.22029,164.81566,57.193466,1020.1245,2502.7434,279.16061
HIC,CAN,Canada,999,0,999,999,100.24186,72.182388,4.8305364,5.7867165,37.241405,191.31477,158.99191,57.054134,1009.4767,2485.8591,270.71579
HIC,CAN,Canada,999,1,0,1,140.4108,135.29643,7.0182042,5.7979231,57.203552,180.4995,70.361656,72.755791,834.78992,3101.6667,103.79333
HIC,CAN,Canada,999,1,0,2,146.87216,141.76851,7.1072698,6.9495888,54.532829,155.65938,76.699821,75.057175,857.4718,3185.9326,112.50919
HIC,CAN,Canada,999,1,0,3,144.41573,148.17885,6.6921015,6.8859863,52.486294,124.46317,88.910614,75.712936,892.75964,3263.8599,126.8728
HIC,CAN,Canada,999,1,0,999,144.8046,146.41273,6.7901196,6.8643584,53.069603,132.84369,85.739304,75.479485,883.45441,3242.2104,123.10179
HIC,CAN,Canada,999,1,1,1,136.37402,138.53847,7.0755367,5.7364326,56.988197,189.62958,79.651627,71.301971,842.59711,3121.9241,127.70949
HIC,CAN,Canada,999,1,1,2,142.66364,145.16599,7.1678686,6.8673334,54.338707,163.51846,86.976303,73.694748,865.54688,3209.062,138.69872
HIC,CAN,Canada,999,1,1,3,140.19162,151.69307,6.7380953,6.8233156,52.289757,130.72266,100.54889,74.35463,901.17584,3282.7869,156.66133
HIC,CAN,Canada,999,1,1,999,140.58981,149.89359,6.8395572,6.7975969,52.872963,139.53281,97.014893,74.117233,891.77905,3262.0659,151.94257
HIC,CAN,Canada,999,1,999,1,137.14355,137.92043,7.0646071,5.7481542,57.029243,187.88911,77.880669,71.579109,841.10876,3118.0623,123.15034
HIC,CAN,Canada,999,1,999,2,143.46591,144.51833,7.1563168,6.8830142,54.375713,162.02028,85.017296,73.954475,864.00757,3204.6531,133.70621
HIC,CAN,Canada,999,1,999,3,140.99686,151.02315,6.7293272,6.8352623,52.327221,129.5294,98.330284,74.613564,899.57141,3279.179,150.98274
HIC,CAN,Canada,999,1,999,999,141.39326,149.23003,6.8301325,6.8103237,52.91045,138.25766,94.865433,74.376915,890.19208,3258.2808,146.44464
HIC,CAN,Canada,999,999,0,1,131.02887,119.24255,6.5480046,5.597692,53.307709,196.44002,81.287643,68.834885,860.53351,2932.698,124.03061
HIC,CAN,Canada,999,999,0,2,137.05492,124.95459,6.6305141,6.710032,50.809696,169.3884,88.625916,71.059433,883.86591,3013.5171,134.41336
HIC,CAN,Canada,999,999,0,3,134.76224,130.59131,6.2413454,6.6494122,48.90752,135.42557,102.71744,71.64502,920.20319,3084.5044,151.53384
HIC,CAN,Canada,999,999,0,999,135.12532,129.03766,6.3332567,6.6283255,49.450184,144.54961,99.056908,71.431091,910.62195,3064.6521,147.03925
HIC,CAN,Canada,999,999,1,1,127.25077,122.09308,6.6009817,5.5367861,53.110626,206.40674,92.058533,67.522858,868.61554,2950.1946,152.56496
HIC,CAN,Canada,999,999,1,2,133.11157,127.94832,6.6853757,6.6311212,50.639977,177.95206,100.46753,69.782654,892.18848,3033.1943,165.71527
HIC,CAN,Canada,999,999,1,3,130.81232,133.687,6.2845917,6.5869942,48.732201,142.25317,116.17918,70.365341,928.94977,3104.5183,187.25615
HIC,CAN,Canada,999,999,1,999,131.18233,132.10396,6.3792653,6.5624795,49.275349,151.84425,112.09049,70.150986,919.25781,3084.5142,181.59828
HIC,CAN,Canada,999,999,999,1,127.97099,121.54968,6.5908823,5.5483961,53.148193,204.50677,90.00528,67.772964,867.07483,2946.8591,147.12544
HIC,CAN,Canada,999,999,999,2,133.86328,127.37762,6.6749167,6.6461635,50.672325,176.31955,98.210152,70.026047,890.60193,3029.4431,159.74817
HIC,CAN,Canada,999,999,999,3,131.56529,133.09686,6.2763481,6.5988927,48.765625,140.95163,113.61298,70.609283,927.28247,3100.7031,180.44641
HIC,CAN,Canada,999,999,999,999,131.93398,131.51944,6.3704944,6.5750313,49.308678,150.45366,109.60589,70.395012,917.61151,3080.7278,175.01028
HIC,CHE,"Switzerland, Liechtenstein",0,0,0,1,84.724388,49.705284,2.4998546,3.5972195,43.173111,215.36053,87.95134,52.990154,1057.0126,2001.7609,151.82648
HIC,CHE,"Switzerland, Liechtenstein",0,0,0,2,88.670677,52.188046,2.5228641,4.3766708,41.213631,185.3336,95.630432,54.753235,1085.6177,2046.9386,162.50491
HIC,CHE,"Switzerland, Liechtenstein",0,0,0,3,87.104012,54.574734,2.3743799,4.2593913,39.594597,148.4577,110.85271,55.189827,1130.4661,2104.9587,182.89017
HIC,CHE,"Switzerland, Liechtenstein",0,0,0,999,87.361702,53.988461,2.4068072,4.2676449,39.998577,157.32596,107.29945,55.052734,1119.861,2091.0525,178.12273
HIC,CHE,"Switzerland, Liechtenstein",0,0,1,1,82.369766,50.967587,2.5061858,3.6259439,43.043633,226.14688,99.484161,51.976929,1067.3215,2014.839,185.89093
HIC,CHE,"Switzerland, Liechtenstein",0,0,1,2,86.214455,53.450832,2.5401545,4.3824186,40.990952,194.65977,108.24221,53.678543,1096.1334,2069.8457,199.22932
HIC,CHE,"Switzerland, Liechtenstein",0,0,1,3,84.653786,55.863499,2.3859935,4.3177953,39.476795,155.81406,125.39649,54.115273,1141.0929,2125.6062,225.26875
HIC,CHE,"Switzerland, Liechtenstein",0,0,1,999,84.912468,55.271454,2.4194307,4.3148875,39.859627,165.15277,121.38988,53.979557,1130.4585,2111.9775,219.1859
HIC,CHE,"Switzerland, Liechtenstein",0,0,999,1,82.991226,50.63443,2.5045147,3.6183629,43.077808,223.30005,96.440308,52.24435,1064.6007,2011.3873,176.90031
HIC,CHE,"Switzerland, Liechtenstein",0,0,999,2,86.862732,53.117546,2.5355911,4.3809018,41.049725,192.19833,104.91359,53.962189,1093.3582,2063.7998,189.53665
HIC,CHE,"Switzerland, Liechtenstein",0,0,999,3,85.300476,55.523354,2.3829284,4.302381,39.507889,153.8725,121.55795,54.39888,1138.2882,2120.1567,214.08379
HIC,CHE,"Switzerland, Liechtenstein",0,0,999,999,85.558891,54.932835,2.4160991,4.3024187,39.896301,163.08704,117.67099,54.262798,1127.6615,2106.4548,208.3481
HIC,CHE,"Switzerland, Liechtenstein",0,1,0,1,120.22503,103.19956,3.5358758,4.3095565,61.676521,155.11363,52.019447,69.202972,931.50452,2631.6445,81.291397
HIC,CHE,"Switzerland, Liechtenstein",0,1,0,2,125.77071,108.24216,3.5762372,5.0731106,58.90897,133.27982,56.621574,71.487228,957.18689,2707.1567,87.082069
HIC,CHE,"Switzerland, Liechtenstein",0,1,0,3,123.536,113.09863,3.3658013,5.0995927,56.563488,106.86871,65.729012,72.021255,996.08112,2762.3372,98.494926
